rank,odds,old,jockey_weight,frame_order,horse_weight
0,1.5,3,56,1,472
0,9.0,3,54,1,412
0,17.1,3,56,8,500
0,4.6,3,56,3,478
0,2.8,3,56,1,480
1,7.4,3,56,8,462
1,11.8,3,53,4,482
0,2.0,4,57,2,512
0,8.8,6,57,5,520
0,4.2,4,57,8,480
1,5.2,5,57,8,476
1,30.8,4,53,4,468
0,4.2,4,57,3,454
0,4.7,8,57,6,452
0,4.0,5,57,1,512
1,24.8,5,55,5,454
0,10.2,3,56,7,476
0,1.5,3,56,5,460
0,3.6,3,54,1,468
0,1.7,4,55,8,490
0,6.9,6,57,3,480
0,11.6,7,57,5,522
1,74.0,5,57,4,478
1,24.4,5,55,7,488
0,10.3,6,57,5,502
0,8.6,4,57,8,536
0,4.4,4,57,1,534
0,1.3,3,54,5,480
0,161.1,3,54,7,442
0,16.7,3,54,4,466
1,12.7,3,50,3,418
1,17.6,3,54,4,420
0,3.2,3,56,6,518
0,32.4,3,56,5,486
0,11.2,3,51,8,490
1,3.7,3,56,6,456
1,75.3,3,54,2,438
0,9.9,3,56,4,428
0,40.0,3,56,3,482
0,3.4,3,54,8,460
0,17.3,3,54,1,442
0,2.4,3,50,2,458
0,7.0,3,56,5,500
0,7.5,3,54,7,416
0,8.8,3,56,8,426
0,2.7,3,56,6,526
0,6.5,4,55,6,466
0,2.7,4,57,5,518
0,4.0,4,57,2,466
0,3.3,5,55,4,422
0,7.1,4,55,5,452
0,1.7,4,57,4,520
0,8.4,4,57,7,512
0,3.2,4,57,5,440
1,5.5,5,57,6,508
1,46.5,5,57,1,488
0,16.9,5,54,5,472
0,21.9,5,53,4,476
0,3.2,5,55,6,492
1,81.4,5,54,7,486
1,69.4,7,54,7,490
0,7.8,4,56,7,500
0,3.5,5,57,4,488
0,37.2,5,57,8,486
0,10.6,6,54,7,486
1,16.0,5,57,4,492
1,39.8,6,57,2,504
0,1.1,3,56,2,498
0,6.7,3,56,6,486
0,8.7,3,56,8,468
0,3.3,3,52,4,474
0,2.0,3,56,2,460
0,19.5,3,56,3,498
0,7.6,3,56,4,468
0,11.3,3,56,2,468
0,7.2,3,56,8,484
1,84.7,3,51,2,446
1,51.5,3,54,1,476
0,13.5,3,54,7,486
0,79.2,3,50,5,510
0,3.8,6,57,7,448
0,20.6,4,55,3,462
0,8.7,4,51,2,416
1,30.0,4,57,1,450
1,17.1,4,55,4,482
0,12.9,4,55,5,460
0,5.3,4,57,2,498
0,29.8,4,55,6,438
1,2.4,5,57,8,488
0,6.9,4,55,4,518
0,3.8,3,54,2,460
0,18.1,3,54,7,456
0,3.5,3,54,6,476
1,5.3,3,54,1,472
1,7.4,3,54,4,494
0,8.1,6,57,1,496
0,47.1,5,55,4,416
0,19.0,5,55,2,488
1,93.3,5,57,1,508
1,6.5,4,55,2,478
0,8.3,4,57,3,500
0,5.9,5,57,2,496
0,20.2,5,54,1,476
1,6.2,4,56,7,496
1,2.2,5,56,5,514
0,4.5,4,57,3,514
0,26.1,5,57,6,500
0,4.7,4,53,7,512
0,66.7,3,52,6,516
0,2.8,3,54,8,452
0,1.9,3,54,7,490
1,14.2,3,54,7,450
1,8.4,3,54,8,430
0,2.2,3,56,8,498
0,4.1,3,56,6,498
0,2.5,3,56,6,478
0,3.1,3,56,3,434
0,24.2,3,56,3,514
1,8.5,3,56,8,476
1,9.2,3,56,7,496
0,3.6,3,56,4,464
0,15.4,3,56,5,436
0,1.6,3,56,3,438
1,31.9,3,52,5,454
1,60.5,3,56,6,508
0,6.7,3,54,6,460
0,4.4,3,54,1,444
0,16.2,3,56,2,462
1,6.7,3,56,5,468
1,3.0,3,54,3,448
0,1.8,4,57,1,488
0,7.1,4,57,3,518
0,6.2,5,57,4,510
1,21.6,4,53,6,436
1,5.2,6,57,5,514
0,1.8,5,57,2,464
0,36.5,4,55,8,474
0,9.1,5,57,3,494
0,3.5,4,55,4,496
0,6.0,5,55,6,454
0,6.9,4,55,7,474
1,65.2,4,55,1,432
1,18.8,7,55,5,454
0,2.1,4,53,8,480
0,24.8,6,55,5,486
0,29.7,5,54,2,442
1,17.3,5,53,7,480
1,6.0,6,55,3,444
0,3.1,3,57,2,478
0,3.9,3,56,5,472
0,73.7,3,56,3,458
1,30.9,3,54,8,472
1,5.9,3,56,4,492
0,4.9,4,58,8,474
0,2.1,5,58,8,504
0,9.9,4,58,4,460
1,12.4,5,58,5,478
1,7.8,5,58,1,496
0,3.7,5,55,2,486
0,21.6,9,53,5,476
0,3.0,4,55,3,476
0,15.2,7,60,7,492
0,2.0,3,56,7,460
0,3.0,3,56,7,448
0,7.5,3,56,2,428
1,107.8,3,53,4,432
1,15.9,3,54,3,446
0,6.2,3,54,5,484
0,7.8,3,50,6,442
0,1.9,3,54,7,480
1,11.6,3,54,8,456
0,2.8,7,60,3,508
0,3.2,2,54,8,484
0,7.2,2,54,8,480
0,3.4,2,54,1,470
1,18.4,2,54,7,464
0,2.5,3,54,5,470
0,23.9,3,56,8,468
0,2.9,3,56,6,498
1,75.7,3,56,1,460
0,3.4,4,57,2,482
0,12.3,4,55,1,480
0,1.7,3,54,8,450
1,9.3,3,54,6,482
1,50.3,3,54,8,484
0,10.5,3,52,1,478
0,19.5,3,51,1,484
0,7.2,4,57,8,516
0,3.9,3,52,1,488
0,7.5,4,57,3,500
0,2.2,3,52,6,462
1,16.8,6,57,7,484
0,5.3,5,54,6,460
0,3.9,4,55,8,476
0,3.6,4,54,4,430
1,18.5,5,54,3,474
1,11.7,5,54,8,462
0,4.0,5,57,7,510
0,13.8,6,57,5,446
0,24.1,5,54,4,466
1,94.5,7,57,8,496
1,5.8,5,57,4,458
0,5.1,3,54,1,514
0,10.9,3,52,3,428
0,3.9,3,54,2,424
0,11.1,3,54,6,440
0,9.7,3,54,2,500
0,16.9,3,51,6,412
0,3.7,3,56,1,488
0,5.6,3,56,5,432
0,1.8,3,56,3,490
0,14.5,3,56,1,510
1,212.3,3,56,8,430
1,23.5,3,56,4,444
0,3.7,3,54,7,482
0,5.3,3,54,2,446
0,71.2,3,56,8,496
1,26.6,3,56,3,474
1,5.3,3,56,8,474
0,4.1,2,51,8,506
0,12.3,2,54,3,422
0,1.9,3,50,5,476
0,10.3,3,56,1,470
0,8.4,3,56,2,472
1,7.0,3,56,1,482
1,9.0,3,54,5,456
0,3.4,4,53,7,448
0,6.7,3,52,2,422
0,64.2,3,54,6,422
1,38.5,5,55,3,504
1,15.7,4,55,6,464
0,1.3,3,52,8,470
0,8.7,4,55,7,460
0,79.7,3,52,7,452
1,7.0,3,52,1,454
0,66.6,4,57,6,468
0,5.3,3,52,3,442
0,1.8,4,55,6,424
0,4.3,4,57,5,516
0,23.4,4,57,5,496
0,3.7,5,57,6,476
1,29.8,6,57,1,522
1,10.9,5,57,2,472
0,14.6,5,54,4,484
0,8.5,4,55,6,426
0,6.2,5,54,2,484
1,39.3,5,55,8,498
1,6.8,4,51,2,430
0,2.1,4,57,3,494
0,8.3,4,57,7,484
0,3.8,4,57,2,534
0,19.4,2,54,1,472
0,2.0,2,54,7,438
0,2.1,3,54,4,472
0,8.1,3,54,3,470
0,12.1,3,54,4,442
1,38.0,3,54,2,490
0,2.2,3,56,7,516
0,9.1,3,56,6,456
0,6.1,3,56,5,436
1,3.7,3,56,4,438
1,125.5,3,52,2,492
0,6.2,3,56,1,482
0,3.9,3,56,1,510
0,108.2,3,53,2,512
1,78.4,3,54,4,440
1,8.4,3,56,5,472
0,11.6,2,54,3,442
0,15.9,3,54,5,418
0,2.5,3,54,2,470
0,13.6,3,50,8,452
0,46.0,3,49,6,470
0,2.0,3,54,4,430
1,22.7,3,52,3,496
1,40.1,3,54,7,428
0,8.6,3,52,6,434
0,15.9,4,57,6,474
0,79.2,4,55,3,442
1,23.0,4,57,2,472
0,7.5,3,54,3,544
0,5.0,3,54,8,486
0,3.9,5,57,2,460
1,11.9,4,57,2,464
1,99.6,5,57,5,480
0,8.4,5,57,6,472
0,4.2,4,55,7,488
0,35.7,6,55,3,488
1,33.2,5,55,5,506
1,4.0,4,55,2,464
0,2.6,5,56,1,514
0,7.5,5,56,6,488
0,83.5,5,57,7,530
1,4.4,5,58,8,520
1,6.7,7,56,8,528
0,2.0,3,52,4,506
0,8.8,3,54,2,532
0,134.8,4,57,1,490
1,57.7,5,53,6,482
1,33.2,3,54,4,448
0,6.4,3,56,4,454
0,4.5,3,56,1,478
0,4.2,3,56,6,486
0,5.1,3,56,8,490
0,4.8,3,56,4,490
1,4.2,3,56,1,506
1,30.3,3,54,7,492
0,4.7,3,54,7,472
0,87.0,3,51,5,406
0,70.8,3,54,1,438
1,69.2,3,54,6,490
1,2.6,3,50,8,424
0,12.2,3,56,4,496
0,2.4,3,56,3,464
0,8.3,3,52,2,446
1,22.7,3,54,1,438
1,9.3,3,54,7,478
0,4.7,2,54,3,494
0,4.8,2,54,1,484
0,9.7,5,57,4,514
0,5.4,3,54,3,490
0,47.6,4,57,2,494
1,80.1,3,52,6,462
1,2.7,3,52,6,436
0,17.0,3,51,7,432
0,81.9,3,53,8,506
0,6.7,3,53,2,474
1,7.6,3,53,4,488
1,2.9,3,53,4,480
0,1.8,3,54,4,426
0,9.3,3,54,8,460
0,16.9,5,57,1,484
1,9.2,3,54,3,452
1,7.1,3,52,8,458
0,34.4,4,53,7,506
0,19.0,5,53,1,490
0,2.1,3,51,4,450
1,5.6,6,55,1,466
1,21.2,4,53,4,494
0,7.5,5,57,8,498
0,2.4,4,57,5,534
0,10.9,4,57,7,504
1,42.5,6,57,5,498
1,125.3,7,57,7,496
0,4.2,4,58,3,476
0,9.5,6,58,5,490
0,7.3,5,56,4,480
0,9.9,8,57,3,456
0,83.7,4,57,7,454
0,31.7,6,55,8,484
1,25.6,6,55,8,498
1,4.3,3,54,2,532
0,1.7,2,53,2,502
0,3.7,2,55,8,470
0,4.6,2,54,5,464
1,47.9,2,55,7,470
1,180.2,2,54,4,458
0,13.4,2,54,3,408
0,2.7,2,55,6,490
0,100.5,2,55,8,462
1,2.6,2,54,8,462
0,38.2,2,55,7,478
0,2.5,8,60,2,498
0,12.7,7,6,5,544
0,6.2,2,54,6,452
0,2.0,2,55,8,530
0,16.7,2,54,1,462
0,5.1,2,55,8,522
1,56.6,2,54,7,474
0,3.5,3,55,2,528
0,102.3,4,54,4,430
0,10.1,3,55,8,488
1,5.2,3,55,5,492
1,10.0,3,55,7,518
0,71.8,5,55,7,468
0,2.1,3,55,3,432
0,2.6,3,55,2,428
0,12.4,4,57,4,444
1,56.2,4,55,1,464
1,13.8,3,53,4,452
0,8.9,4,54,5,468
0,11.2,4,53,4,488
0,2.8,4,53,1,496
1,12.1,5,53,7,454
0,5.1,4,58,6,502
0,5.2,3,54,1,440
0,4.8,6,57,8,514
1,8.5,5,56,4,504
1,23.9,5,56,4,454
0,1.5,3,55,4,490
0,4.3,3,55,6,486
0,15.4,6,57,1,478
1,105.9,5,55,7,466
0,3.7,2,54,4,476
0,25.6,2,55,2,468
0,122.8,2,52,6,540
0,13.0,2,54,4,472
0,1.5,2,55,3,438
0,5.6,2,54,8,492
1,13.0,2,55,5,434
0,3.6,2,55,1,460
0,23.5,2,55,7,446
0,4.3,2,52,8,464
0,2.9,6,60,3,488
0,17.5,2,53,8,430
0,7.7,2,55,8,446
0,4.4,4,57,6,488
0,5.9,4,57,8,524
0,2.4,4,53,5,478
1,36.0,3,55,7,488
0,10.1,3,53,5,500
0,6.9,3,53,5,462
0,2.2,3,53,1,492
1,15.2,3,53,7,456
1,177.8,3,53,3,518
0,3.4,6,57,5,490
0,1.8,3,53,8,438
0,5.6,4,55,2,478
0,1.5,3,53,2,510
0,45.6,3,53,3,480
0,6.0,4,55,8,516
1,15.0,5,55,3,466
1,15.2,4,55,7,482
0,5.8,3,54,8,454
0,4.1,5,56,5,478
0,36.4,5,51,4,472
1,4.9,5,53,1,480
1,59.3,4,53,4,458
0,7.2,3,55,6,500
0,32.3,4,53,3,490
0,52.6,5,57,4,474
1,20.0,4,57,3,464
0,7.8,2,55,8,500
0,40.0,2,55,5,486
0,1.8,2,55,8,492
0,8.3,2,55,4,516
0,39.2,2,55,2,456
1,7.1,2,52,3,510
1,5.1,2,55,1,524
0,18.1,2,54,8,444
0,9.0,2,55,3,452
0,8.1,2,54,8,430
0,1.3,2,55,5,518
0,8.9,2,55,3,480
0,7.5,2,55,2,452
1,25.7,2,54,8,454
1,48.8,2,55,4,482
0,7.4,3,55,6,532
0,2.9,5,53,7,466
0,8.5,3,55,7,512
0,4.1,3,55,7,470
0,7.2,2,54,4,408
0,1.8,2,54,5,426
0,5.7,3,51,6,432
0,2.2,3,55,6,464
0,5.2,3,53,5,464
1,55.8,3,55,3,430
1,19.4,3,52,4,490
0,4.0,5,57,7,512
0,7.4,5,56,6,518
0,6.4,4,55,6,474
0,30.2,4,55,6,442
0,18.2,4,55,5,468
1,1.7,3,53,4,484
0,22.2,2,51,4,448
0,6.6,2,54,3,446
0,1.8,2,54,2,484
1,3.8,2,54,8,452
1,224.7,2,54,5,406
0,1.3,2,55,8,472
0,7.5,2,54,1,480
0,3.7,2,55,1,470
0,1.8,2,55,3,452
0,4.3,2,55,8,484
0,4.3,2,55,7,534
0,14.6,2,55,6,524
0,9.7,2,54,2,468
0,1.8,2,55,7,482
0,8.0,2,55,7,460
1,70.7,2,55,3,438
1,5.3,2,55,1,522
0,9.5,3,55,1,484
0,4.9,3,55,7,458
0,38.0,3,53,5,472
0,2.2,3,55,7,486
1,45.9,5,57,4,532
0,3.2,4,57,5,522
0,7.7,7,57,7,490
0,5.1,4,54,6,478
1,13.3,4,57,8,494
1,6.1,4,55,2,476
0,39.5,2,55,1,476
0,3.1,4,57,5,488
0,5.1,6,57,4,484
0,2.6,3,55,6,484
1,7.3,5,57,3,482
1,11.1,5,57,2,486
0,2.9,5,56,3,492
0,7.3,4,56,3,488
0,7.0,5,57,8,490
0,8.7,4,57,6,456
0,62.7,5,57,3,506
0,4.2,2,55,7,464
0,3.4,2,55,4,462
0,17.0,2,55,6,470
1,11.1,2,51,7,408
1,21.2,2,55,8,464
0,2.0,2,55,2,440
0,2.8,2,54,8,444
0,10.2,2,51,3,478
1,16.7,2,55,6,474
1,39.8,2,54,5,454
0,2.7,2,54,7,426
0,3.4,2,55,8,500
0,8.3,2,54,6,504
0,2.9,2,55,1,506
0,3.8,2,54,8,440
0,3.5,3,55,7,512
0,2.0,3,55,8,540
0,9.7,3,54,7,452
0,12.2,3,54,7,498
0,5.0,3,52,4,500
1,1.9,3,54,8,472
1,5.0,3,49,5,502
0,2.3,3,55,7,514
0,4.3,3,55,4,494
0,5.9,3,52,3,488
1,8.6,4,57,1,476
1,126.6,5,57,5,480
0,1.3,2,54,5,474
0,1.8,3,53,8,414
0,4.8,4,57,1,484
0,18.2,4,55,4,478
1,54.9,5,57,7,480
1,57.3,4,57,2,524
0,5.7,3,55,4,488
0,3.3,3,55,4,446
0,3.0,3,55,5,472
0,4.6,3,53,8,484
0,13.9,6,56,5,494
0,2.0,2,55,3,442
0,8.6,2,55,6,490
0,114.5,2,51,8,496
1,41.2,2,55,6,448
1,66.6,2,55,8,478
0,1.4,2,54,3,486
0,7.8,2,55,5,448
0,13.3,2,54,1,460
1,6.2,2,54,6,430
0,17.8,2,55,1,512
0,8.0,2,54,3,432
0,12.9,2,54,1,462
0,11.7,2,54,2,430
1,50.2,2,54,7,426
1,11.1,2,54,4,434
0,3.0,2,54,8,432
0,3.5,2,54,5,460
0,5.1,2,54,8,444
1,17.0,2,54,1,482
1,8.3,2,55,2,494
0,5.2,3,53,1,470
0,10.7,4,55,3,432
0,85.6,4,55,7,492
1,8.6,3,53,8,502
0,7.6,3,55,2,480
0,10.7,4,57,3,492
0,18.2,5,57,4,442
1,2.8,3,53,5,460
1,2.6,3,55,6,492
0,3.5,4,57,2,472
0,3.7,3,55,1,514
0,18.1,3,55,3,438
0,2.0,3,55,7,526
0,8.1,4,57,2,504
0,86.0,5,57,6,482
1,10.6,5,57,5,466
1,6.1,4,55,4,476
0,4.0,3,53,8,520
0,2.4,3,53,7,474
0,5.1,3,53,8,434
0,8.0,5,57,3,504
0,4.6,5,59,8,520
0,51.3,5,59,8,478
1,35.4,4,55,5,498
1,30.4,5,59,7,532
0,2.4,3,55,4,514
0,19.7,3,55,3,440
0,5.1,3,53,8,492
1,10.1,4,57,4,492
1,14.3,6,55,7,506
0,2.6,2,55,1,492
0,10.7,2,55,6,500
0,15.0,2,54,8,470
0,2.1,2,55,2,444
0,7.1,2,55,7,460
1,3.4,2,54,6,450
1,16.5,2,54,1,424
0,2.5,2,55,1,476
0,5.6,2,55,5,452
0,3.5,2,54,2,482
0,14.4,2,55,7,510
0,16.1,2,55,7,480
1,18.5,2,52,6,468
0,18.0,2,55,6,464
0,5.3,2,55,7,502
0,3.0,4,57,2,522
0,6.9,3,55,5,470
0,3.0,3,53,8,498
0,11.2,5,55,1,478
0,6.2,3,53,7,468
0,6.4,2,55,6,470
0,3.4,2,55,4,486
0,4.6,2,55,7,506
1,29.5,2,55,8,428
1,6.1,2,55,3,516
0,3.6,3,53,8,414
0,3.0,3,55,6,494
0,12.0,4,55,7,472
1,19.0,3,55,3,488
1,86.1,4,55,4,440
0,9.3,4,55,7,500
0,2.5,4,57,2,464
0,6.1,4,55,7,494
1,4.3,3,53,4,462
1,29.0,4,55,1,510
0,4.1,3,57,7,476
0,11.5,3,57,2,496
0,14.9,5,54,8,498
0,31.1,2,55,4,532
0,1.7,2,55,8,470
0,11.5,2,55,1,474
0,5.2,2,55,4,472
1,16.1,2,55,2,474
0,7.0,2,55,6,452
0,2.6,2,54,8,492
0,14.0,2,55,3,486
0,4.7,2,55,7,454
0,83.8,2,55,6,450
0,19.2,2,55,2,448
1,11.9,2,54,8,492
1,1.5,2,55,3,528
0,4.5,3,55,5,510
0,3.4,4,57,3,498
0,34.7,3,55,7,490
1,18.3,3,55,5,496
1,6.2,3,53,8,528
0,2.5,3,55,4,466
0,5.6,3,55,8,456
0,3.0,4,55,1,476
0,15.8,5,55,5,450
0,10.6,6,55,3,476
1,9.3,4,55,2,466
0,18.0,2,55,3,484
0,7.6,2,55,1,504
0,10.4,2,54,7,468
1,1.9,2,55,4,458
0,2.8,4,55,3,514
0,9.8,4,55,8,436
0,6.6,7,56,2,472
0,31.1,4,54,2,450
0,36.1,6,56,6,500
0,3.5,3,55,7,536
0,16.7,4,57,1,508
0,9.8,4,57,4,502
1,59.9,4,57,2,516
1,13.4,5,57,8,486
0,29.1,2,54,4,428
0,1.4,2,55,4,516
0,58.6,2,53,8,490
0,6.9,2,54,6,442
1,6.5,2,55,1,510
1,7.2,2,55,2,488
0,2.6,2,54,3,434
0,8.8,2,52,6,454
0,3.7,2,54,6,482
0,4.1,2,55,3,474
0,12.6,2,54,5,478
1,43.6,2,55,4,426
1,2.6,2,55,5,514
0,2.1,2,55,2,474
0,4.3,2,55,4,550
0,6.0,3,53,8,416
0,16.0,4,55,5,486
0,1.8,3,53,4,480
0,2.1,3,53,7,462
0,4.5,3,55,8,476
0,1.8,3,53,4,482
0,4.7,3,55,8,496
1,13.4,4,57,7,446
1,6.1,3,55,5,474
0,4.9,4,53,3,474
0,4.3,4,54,3,472
0,23.9,5,54,5,494
1,35.9,6,54,5,424
1,44.3,5,54,2,472
0,9.0,5,57,8,436
0,1.5,4,56,4,476
0,18.3,4,56,8,460
1,13.6,5,57,1,460
0,2.7,3,53,6,484
0,3.9,6,57,8,482
0,16.9,4,55,2,462
0,5.9,2,55,1,498
0,2.0,2,55,6,446
0,52.9,2,54,7,450
0,2.0,2,54,7,474
0,2.2,2,54,1,416
0,5.2,2,55,2,440
0,310.2,2,53,1,400
0,1.7,2,55,7,482
0,39.9,2,53,4,456
0,20.2,2,55,7,474
1,7.5,2,54,1,462
1,189.8,2,55,5,484
0,9.4,2,54,4,450
0,58.8,2,53,7,436
0,16.8,2,55,8,446
1,79.1,2,54,5,418
1,2.8,2,54,1,436
0,7.2,2,55,4,458
0,8.7,2,54,5,464
0,6.2,2,55,6,478
1,6.6,2,55,3,490
1,78.7,2,55,8,470
0,5.4,3,56,6,504
0,5.2,4,54,3,466
0,4.1,4,57,2,484
0,2.4,4,55,4,466
0,7.0,4,57,5,452
1,11.6,5,57,6,468
1,95.6,4,57,1,482
0,8.4,6,52,6,452
0,35.3,5,53,5,532
0,5.1,3,54,4,494
1,37.4,6,53,1,462
1,1.9,3,55,8,492
0,6.2,4,57,3,494
0,1.6,3,53,6,424
0,3.1,4,56,8,488
0,6.6,4,56,1,470
1,64.5,6,56,7,468
0,2.9,3,56,4,496
0,7.0,3,56,7,500
0,17.5,7,56,8,526
1,33.8,6,55,2,466
1,6.0,3,55,5,480
0,3.4,2,55,8,504
0,4.7,2,55,4,446
0,2.0,2,55,8,472
0,7.8,2,54,4,484
0,7.8,2,54,1,474
0,2.4,2,54,7,430
0,2.8,4,58,1,518
0,3.8,0,6,2,490
0,2.9,2,55,2,476
0,9.3,2,55,3,460
0,80.3,2,55,7,486
0,8.6,2,53,5,446
0,5.2,2,55,3,496
0,5.9,2,55,2,490
0,3.6,2,55,6,474
0,3.9,2,55,7,444
0,6.5,2,54,2,454
1,9.0,2,55,3,514
1,191.4,2,53,1,450
0,15.3,3,56,6,474
0,10.5,4,57,7,520
0,7.5,2,55,2,482
0,6.2,2,54,6,436
0,2.8,2,55,7,444
1,4.3,2,54,1,468
0,11.4,6,53,5,510
0,13.8,3,54,7,494
0,6.2,4,52,6,464
1,27.4,5,53,1,456
0,2.1,3,55,1,530
0,7.7,4,56,7,508
0,7.0,3,53,4,458
1,21.0,6,56,4,486
1,5.3,5,56,2,448
0,2.8,3,51,7,490
0,5.3,2,54,4,496
0,90.8,2,54,3,442
0,1.2,2,55,8,460
0,7.2,2,55,3,474
0,37.2,2,55,1,462
1,17.7,2,55,6,522
1,8.0,2,55,6,492
0,63.2,2,54,7,486
0,1.3,2,54,5,484
0,15.7,2,55,6,530
1,29.7,2,54,1,434
1,4.4,2,55,2,532
0,1.5,2,55,8,474
0,12.3,2,54,4,436
0,9.9,2,54,6,474
0,35.8,2,54,5,420
0,2.7,2,54,8,402
0,7.9,2,55,5,458
0,31.5,2,54,7,426
0,3.6,2,54,5,502
0,24.4,2,54,2,436
1,5.4,2,54,1,472
1,7.6,2,54,3,466
0,9.6,2,55,7,492
0,5.7,2,55,5,478
0,3.5,2,55,2,492
1,6.8,2,55,8,476
1,2.8,2,55,7,520
0,6.3,3,56,7,490
0,10.7,6,57,8,466
0,15.4,5,57,7,462
1,19.5,6,57,5,486
1,58.4,3,56,6,490
0,11.6,2,55,7,476
0,2.2,2,55,5,454
0,4.9,2,55,4,478
1,11.9,2,55,8,456
1,26.9,2,55,6,478
0,9.5,3,50,6,456
0,1.5,3,55,4,498
0,3.9,4,54,7,478
1,12.7,4,54,3,446
0,2.9,4,56,2,508
0,12.7,5,56,5,506
0,4.3,5,57,4,514
1,196.7,8,56,3,464
1,19.7,4,54,1,466
0,4.7,3,56,7,494
0,34.3,3,56,3,470
0,3.1,3,56,6,504
1,156.2,4,57,4,466
1,43.2,4,55,8,474
0,1.5,2,55,6,470
0,19.4,2,55,8,540
0,2.8,2,55,1,496
0,2.5,2,55,8,494
0,5.1,2,55,5,466
1,23.3,2,55,3,454
1,18.3,2,55,4,464
0,4.4,2,55,4,446
0,9.2,2,55,4,444
0,18.4,2,55,6,464
1,13.7,2,54,5,456
0,4.4,2,55,6,472
0,71.4,2,55,4,470
0,49.3,2,55,7,458
1,145.2,2,55,7,448
0,18.0,2,55,2,508
0,22.1,2,55,8,476
0,5.7,2,55,7,476
0,2.2,2,55,2,468
1,66.4,2,54,8,486
0,1.7,3,56,7,494
0,6.8,3,56,6,460
0,3.8,3,54,1,446
1,24.3,5,57,8,478
1,63.8,7,57,6,440
0,4.4,5,57,8,464
0,2.2,3,56,7,458
0,6.2,5,55,3,480
1,99.3,6,57,7,458
0,6.0,4,57,6,496
0,1.6,3,55,2,474
0,7.4,3,55,7,460
0,7.4,4,57,7,480
0,17.1,7,57,6,458
0,188.8,5,57,4,516
1,7.7,4,57,2,502
1,26.7,6,57,1,518
0,3.2,2,54,3,472
0,4.4,2,54,4,474
0,3.6,5,57,4,478
0,5.5,3,56,7,470
0,7.6,3,56,6,532
1,3.7,4,57,6,494
1,9.9,3,56,8,484
0,1.9,2,54,8,494
0,22.3,2,53,6,480
0,5.2,2,54,3,476
1,17.2,2,54,3,512
0,1.2,2,55,6,488
0,16.3,2,54,5,456
0,31.0,2,55,4,464
1,105.5,2,54,8,428
0,2.2,2,54,4,460
0,3.0,2,55,1,520
0,3.5,2,54,6,512
0,3.7,2,55,7,444
0,163.6,2,55,3,496
0,2.0,2,55,1,476
0,3.4,2,54,8,448
0,53.0,2,54,2,448
1,133.8,2,55,7,468
0,6.2,3,55,3,490
0,2.6,3,56,7,502
0,5.0,3,56,8,498
0,3.7,4,55,2,458
0,2.5,3,54,6,504
0,16.8,6,57,4,512
0,3.9,3,54,6,432
0,5.8,3,54,5,460
1,33.2,3,56,1,486
1,2.5,3,56,2,464
0,5.8,6,56,5,510
0,4.3,6,56,1,498
0,17.6,5,54,8,518
0,4.7,4,57,3,528
0,23.0,3,56,2,456
0,53.6,3,54,2,446
0,3.8,2,55,1,446
0,2.7,2,54,4,432
0,3.0,2,54,6,428
0,10.8,2,54,4,430
0,21.9,2,54,6,470
0,2.0,2,55,5,466
0,4.9,2,54,6,460
0,2.2,2,55,1,464
0,7.1,2,55,5,494
1,6.8,2,54,7,432
1,53.8,2,55,2,468
0,2.6,2,55,8,498
0,8.5,2,55,8,496
0,5.1,2,55,3,488
1,95.3,2,55,2,480
1,2.9,2,55,1,474
0,3.0,2,54,3,454
0,189.3,2,54,1,470
0,6.9,4,57,2,464
0,2.3,3,54,5,454
0,18.9,3,55,4,494
1,29.7,4,55,4,436
1,43.2,3,56,3,480
0,7.7,3,54,3,454
0,3.3,4,55,4,480
0,48.4,6,55,3,496
0,4.6,3,56,4,506
0,4.9,5,53,5,482
0,16.5,5,54,2,450
1,59.1,6,54,4,462
1,24.5,4,54,3,476
0,12.7,4,57,6,472
0,2.7,3,55,3,490
0,18.3,4,56,6,530
1,13.5,4,57,7,504
1,3.9,5,57,5,522
0,17.5,2,55,1,458
0,5.1,2,55,4,502
0,4.0,3,56,8,530
0,21.1,6,57,3,504
0,44.5,7,55,6,470
1,248.3,4,55,7,450
1,31.7,7,57,4,530
0,72.4,2,55,5,474
0,14.0,2,55,1,472
0,3.2,2,54,2,468
0,12.3,2,55,5,486
0,6.7,2,55,2,466
0,2.9,2,55,6,482
1,12.9,2,55,5,454
1,24.7,2,55,3,442
0,73.8,2,54,6,476
0,6.1,2,55,2,486
0,16.1,2,54,4,450
0,17.7,2,55,3,460
0,3.1,2,55,1,474
0,9.7,2,54,2,440
1,14.3,2,53,4,464
1,5.1,2,55,7,426
0,1.8,2,55,3,500
0,9.9,2,55,7,530
0,18.4,2,55,1,510
1,69.7,2,52,7,478
1,18.3,2,55,6,524
0,21.7,2,55,3,448
0,13.3,4,57,2,460
0,9.0,3,52,8,492
0,7.3,4,57,4,500
0,2.5,4,57,7,490
1,19.0,7,56,5,454
1,41.0,3,54,2,480
0,2.9,3,56,5,546
0,3.9,3,56,7,474
0,10.8,3,56,2,534
0,5.1,4,57,7,460
0,9.6,4,55,3,476
0,19.8,3,54,8,450
0,1.5,5,57,6,482
1,17.5,5,55,5,456
1,19.9,4,57,1,502
0,2.7,3,56,4,510
0,12.0,4,57,6,532
0,435.9,5,57,3,460
1,4.9,3,56,8,498
1,51.5,4,57,3,480
0,4.3,2,54,7,494
0,32.9,2,54,8,474
0,4.6,2,53,7,460
0,2.9,2,54,4,402
