1,1:51.9,7.6,牝5,55,7,508(-2)
2,1:52.1,4.0,牝4,55,2,480(-6)
3,1:52.2,3.9,牝4,55,5,466(-2)
4,1:52.2,17.1,牝4,55,1,454(-10)
5,1:52.6,5.4,牝4,55,4,486(-6)
1,1:12.9,3.4,牝3,54,7,460(-8)
2,1:13.1,5.7,牝3,54,2,434(+6)
3,1:14.2,26.7,牝3,54,2,414(-2)
4,1:14.3,1.9,牝3,54,3,512(-4)
5,1:14.5,142.4,牝3,54,1,460(0)
1,1:54.6,1.6,牡3,56,6,472(0)
2,1:54.9,6.4,牝3,54,8,480(-6)
3,1:55.0,53.6,牡3,55,6,500(+4)
4,1:55.0,3.3,牡3,56,8,466(+4)
5,1:55.1,11.8,牡3,56,5,456(-4)
1,1:26.5,7.9,牝3,54,5,440(-2)
2,1:26.5,17.9,牡3,56,1,482(-2)
3,1:26.8,12.8,牡3,56,3,490(-6)
4,1:26.8,2.5,,牡3,4,452(-6)
5,1:27.0,16.5,,牡3,3,466(-10)
1,1:35.9,19.5,牡3,56,3,446(0)
2,1:35.9,9.2,牡3,56,5,424(-6)
3,1:36.1,2.0,牡3,56,1,432(0)
4,1:36.1,41.4,牡3,56,6,514(-2)
5,1:36.1,8.6,,牡3,4,498(-6)
1,1:25.7,4.6,牝3,54,6,480(+10)
2,1:25.9,5.3,牝3,54,8,474(-4)
3,1:25.9,12.2,,牝3,2,474(-6)
4,1:26.0,61.3,,,5,496(-6)
5,1:26.1,33.6,,,4,456(-4)
1,1:52.5,1.8,牡3,56,6,498(+4)
2,1:53.4,6.7,牡3,56,4,494(0)
3,1:53.7,4.1,牡3,56,5,468(-12)
4,1:53.8,18.6,牝3,54,1,490(+6)
5,1:54.1,11.5,牡3,56,8,496(+2)
1,2:26.5,5.8,牝5,55,1,448(+6)
2,2:26.9,3.9,牡4,56,5,470(+2)
3,2:27.0,10.8,セ5,57,7,508(+6)
4,2:27.0,7.3,牡4,56,4,468(-8)
5,2:27.0,21.3,牡4,55,3,510(0)
1,1:53.2,7.0,牡4,57,8,506(-10)
2,1:53.5,2.3,牡4,57,8,434(-2)
3,1:53.7,2.7,牡4,57,7,492(0)
4,1:54.0,17.2,牡4,57,5,530(+2)
5,1:54.8,108.4,牡4,57,1,486(+4)
1,1:21.8,2.8,牡7,57,2,494(-8)
2,1:22.2,8.3,牝6,55,3,442(+10)
3,1:22.3,2.3,,牝5,1,496(0)
4,1:22.3,29.9,,牡6,7,502(+8)
5,1:22.3,7.2,,牡6,8,460(0)
1,2:00.2,2.7,牡4,56,7,518(0)
2,2:00.2,45.9,牡5,55,8,470(0)
3,2:00.3,3.0,牝4,53,4,480(-4)
4,2:00.4,7.1,牡5,56,7,464(+2)
5,2:00.5,24.8,牡5,55,2,446(0)
1,3:03.6,5.6,牡5,56,6,454(+10)
2,3:03.8,6.3,牡4,55,6,456(+2)
3,3:04.0,1.9,牡4,56,7,486(0)
4,3:04.1,3.7,牡7,57,8,482(+6)
5,3:04.4,29.5,セ10,56,4,456(-4)
1,1:23.9,5.5,牝4,55,3,500(+6)
2,1:24.1,12.1,牝5,55,8,478(-2)
3,1:24.1,4.6,牝4,55,3,472(-4)
4,1:24.2,13.4,牡7,57,5,482(-6)
5,1:24.3,4.4,牝4,55,6,466(0)
